michaelhernandez,1,74664.6,0,0,0,0,0,0,0,0,4060,0,0,0,400,0,0,0,0,0,0,0
billcaldwell,2,59372.41,0,0,0,290,0,0,32,0,0,0,725,0,0,0,467,0,0,0,0,599
williamstreiff,1,59816.35,0,0,0,0,613,0,0,0,0,2636,0,0,0,0,0,0,0,0,0,0
ritaleahy,1,6796.69,0,0,0,66,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0
carolcostales,2,13665.98,0,0,87,0,0,113,0,0,0,0,0,108,0,0,0,49,0,0,0,137
williamkillian,1,28576.91,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,306,0
lawrencejowers,1,27129.18,0,0,0,265,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0
dorothyfillinger,2,12861.57,0,0,0,62,0,0,7,0,0,283,0,0,0,79,0,0,0,282,0,0
adrienneshores,1,73939.9,0,0,0,0,0,0,0,0,4020,0,0,0,0,0,0,539,0,0,0,0
heathermiller,1,65700.06,2345,0,0,0,0,0,0,0,0,0,0,0,0,0,1035,0,0,0,0,0
charlesnewton,1,24465.66,0,0,0,0,0,0,0,0,0,0,0,388,0,0,385,0,0,0,0,0
debrashaffer,1,55697.66,0,0,0,0,0,0,0,0,0,0,1361,0,0,0,0,0,1086,0,0,0
karenbaker,2,75054.35,0,0,0,367,0,0,0,451,0,0,0,596,0,461,0,0,732,0,0,0
bryanlambert,2,75748.44,0,0,486,0,0,630,0,0,0,1669,0,0,0,0,0,276,0,0,0,764
evamcmickell,1,79847.88,0,1552,0,0,0,1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elizabethevans,2,68800.07,0,668,0,0,0,0,37,0,0,0,841,0,0,423,0,0,0,1511,0,0
donaldscott,1,81643.94,2914,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0
bettyjohnson,2,12561.06,0,122,0,0,0,0,0,75,341,0,0,0,0,77,0,0,0,0,0,126
joanndennig,1,9529.97,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,418,0,0
charlesnunnally,2,39211.97,0,0,0,191,0,0,21,0,0,0,0,311,105,0,0,0,0,0,0,395
carolinejung,2,95445.16,0,0,612,0,0,0,0,574,0,2103,0,0,0,0,0,348,0,0,0,963
lauriereed,2,93817.23,0,0,602,0,0,0,0,564,0,0,0,745,0,0,739,0,0,2061,0,0
christopherconlin,1,77594.64,0,1508,0,0,0,1290,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jefferymartineau,2,47052.87,0,457,0,0,0,0,0,283,0,1036,0,0,0,289,0,0,459,0,0,0
traviswoods,1,46628.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,0,909,0,0,0
jacquelinehawkins,2,23154.93,413,0,0,0,0,0,0,139,629,0,0,0,62,0,0,0,225,0,0,0
elnorarosas,1,31075.37,0,0,0,0,0,516,0,0,0,0,0,0,0,0,0,0,606,0,0,0
rosaorozco,1,61151.42,0,0,784,0,0,0,0,0,0,0,0,0,0,0,0,0,1193,0,0,0
jeffreyreames,2,53304.52,0,0,0,260,0,443,0,0,0,0,651,0,143,0,0,0,0,0,286,0
genecase,2,19359.19,0,0,0,94,0,161,0,0,0,0,236,0,0,0,0,70,0,0,103,0
christopherrogers,1,41744.63,0,0,535,0,0,0,0,0,0,0,0,663,0,0,0,0,0,0,0,0
alexanderhornback,1,31049.52,0,603,0,0,0,0,0,0,0,0,759,0,0,0,0,0,0,0,0,0
brianwalker,2,83105.1,0,0,533,0,425,0,0,0,0,0,1016,0,222,0,0,0,0,0,445,0
richardjames,2,35008.29,624,0,0,0,0,291,0,0,951,0,0,0,0,0,0,127,0,769,0,0
meghansarette,2,48891.59,0,0,0,239,250,0,0,0,0,1077,0,0,0,300,0,0,477,0,0,0
teriyantzer,1,42194.03,0,0,0,412,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0
marilyndoolittle,2,42922.02,766,0,0,0,220,0,0,0,0,945,0,0,0,263,0,0,0,943,0,0
pamelahice,1,29700.54,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,1305,0,0
adellasmith,2,5722.08,102,0,0,0,0,0,3,0,0,0,69,0,0,35,0,0,0,0,30,0
josephspiers,1,23569.37,0,0,0,0,0,0,25,0,0,0,0,0,126,0,0,0,0,0,0,0
amandabissett,2,55832.71,0,0,358,0,0,0,0,336,0,0,682,0,0,0,0,203,0,0,0,563
jacquelinescanlon,1,41738.69,0,811,0,0,0,0,0,0,0,0,0,663,0,0,0,0,0,0,0,0
jerryclancy,2,81201.64,0,0,0,397,0,0,44,0,0,0,992,0,0,0,639,0,792,0,0,0
jillianolsen,1,8762.07,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,170,0,0,0
shirleyratliff,1,89643.62,0,0,0,0,0,0,0,0,0,0,0,1424,0,0,0,0,0,0,961,0
donniemontgomery,1,45467.76,0,0,0,444,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,0,0
carlyandreas,1,26807.27,0,0,344,0,0,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lilygonzalez,1,84471.03,0,0,0,0,0,0,0,0,0,0,2065,0,0,0,0,0,0,3712,0,0
tinanail,1,11948.47,426,0,0,0,0,0,0,0,0,526,0,0,0,0,0,0,0,0,0,0
gladysmorman,2,5441.57,0,0,34,0,0,45,0,0,147,0,0,0,0,0,42,0,0,0,29,0
marycoone,1,18835.57,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,0,0,0
charlesyoung,2,58823.32,0,571,0,0,0,0,32,0,0,0,0,467,0,0,0,214,0,1292,0,0
aprilcuster,1,76790.25,0,0,0,0,0,0,0,924,0,0,0,1220,0,0,0,0,0,0,0,0
nicoletran,1,56981.56,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,611,0
lawrencehartman,1,93579.66,0,0,0,0,0,0,0,0,0,0,2288,0,502,0,0,0,0,0,0,0
williamhinkle,2,93332.92,0,0,0,456,0,0,51,0,0,0,1141,0,0,0,0,340,0,0,0,942
annetteharris,1,94154.94,0,0,0,921,0,0,0,0,0,0,0,1496,0,0,0,0,0,0,0,0
hoamcmillan,2,47389.16,0,460,0,0,0,0,0,285,1288,0,0,0,0,0,0,172,0,0,0,478
lacymiller,2,26803.71,0,260,0,0,137,0,0,0,728,0,0,0,0,0,0,97,0,588,0,0
eddiekeena,1,9469.72,0,184,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aliciamagee,2,26273.05,0,0,0,128,134,0,0,0,0,0,0,208,0,0,207,0,0,577,0,0
robertstamper,1,8135.1,0,0,0,0,0,0,0,0,442,0,0,0,0,0,128,0,0,0,0,0
charlesrivali,1,87417.91,0,0,0,0,0,0,0,0,0,3852,0,0,0,0,0,638,0,0,0,0
brendayoung,2,38983.31,0,0,0,190,0,0,0,234,0,859,0,0,104,0,0,0,0,0,0,393
alexandrafranklin,1,43591.48,0,0,0,0,0,0,0,0,0,0,0,692,0,0,0,0,0,0,467,0
pattybates,1,91593.02,0,1780,0,0,0,0,0,0,0,0,0,0,0,1126,0,0,0,0,0,0
jamesrivera,2,8521.56,0,0,54,0,0,0,4,0,0,0,0,67,0,0,67,0,0,0,0,86
jeremymusto,2,88409.21,0,0,0,432,453,0,0,0,0,0,1080,0,0,543,0,0,862,0,0,0
vincentgutierrez,2,44730.8,0,434,0,0,0,0,24,0,1216,0,0,0,0,0,0,163,0,0,240,0
nancyhogan,2,14427.07,0,0,0,70,73,0,0,0,0,0,176,0,0,88,0,0,140,0,0,0
marionjohnson,1,35648.41,0,0,0,0,0,593,0,0,0,0,0,566,0,0,0,0,0,0,0,0
josephdavis,2,37429.85,668,0,0,0,0,0,0,225,0,0,457,0,0,0,0,136,0,0,0,377
danbreedon,2,86050.26,0,836,0,0,0,715,0,0,0,1896,0,0,0,0,0,314,0,0,461,0
ronaldmedford,2,97411.2,0,946,0,0,0,0,53,0,0,0,1190,0,0,0,767,0,0,2140,0,0
stevenperez,2,31278.71,0,0,200,0,160,0,0,0,0,0,0,248,83,0,0,0,305,0,0,0
jerrybond,1,86683.22,0,0,0,0,0,1442,0,0,0,0,0,0,0,0,0,632,0,0,0,0
annanunez,2,40701.92,0,0,0,199,0,0,0,245,0,0,497,0,0,0,0,148,0,0,218,0
johnsmith,1,63218.79,0,0,811,0,0,0,0,0,0,0,0,0,0,0,0,0,1233,0,0,0
jackhigh,2,17724.02,0,172,0,0,0,0,9,0,481,0,0,0,0,0,139,0,0,0,0,178
marinagrajeda,2,86627.95,1546,0,0,0,444,0,0,0,2355,0,0,0,232,0,0,0,0,0,464,0
sharonkrebs,2,12470.56,222,0,0,0,0,0,6,0,339,0,0,0,0,0,0,45,0,0,0,125
francesgarofalo,2,39549.77,0,0,253,0,0,0,21,0,0,871,0,0,0,0,0,144,385,0,0,0
cindyimlay,1,14234.84,0,0,0,0,145,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0
bricemartin,2,20791.31,0,202,0,0,0,172,0,0,565,0,0,0,0,0,163,0,0,0,0,209
garyellis,1,35953.34,0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725
shanepier,2,48060.87,0,467,0,0,0,399,0,0,0,0,0,381,0,295,0,0,0,0,0,485
cecilianunemaker,1,18171.95,0,0,0,0,0,0,0,218,0,0,0,0,0,223,0,0,0,0,0,0
alexanderhutchins,1,80216.71,0,0,0,784,0,0,0,966,0,0,0,0,0,0,0,0,0,0,0,0
jonathanbrocklehurst,1,24189.38,863,0,0,0,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0
teresaalbers,1,56693.88,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1144
michaelscully,1,74224.43,2649,0,0,0,0,0,0,0,4036,0,0,0,0,0,0,0,0,0,0,0
charlesstallings,2,93955.48,0,913,0,0,481,0,0,0,0,0,0,746,0,0,740,0,0,0,0,948
jamesstafford,1,83977.72,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,901,0
lindareid,2,15832.83,282,0,0,0,0,0,0,95,430,0,0,0,0,0,124,0,0,0,0,159
juliettecorrigan,1,91590.44,0,0,0,0,0,0,0,0,0,0,0,0,491,0,0,0,1787,0,0,0
raymondgomes,1,19856.76,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,213,0
patriciaforrest,1,76662.09,0,1490,0,0,0,0,0,0,0,0,0,0,0,0,1208,0,0,0,0,0
johnlyons,2,60325.48,1076,0,0,0,0,501,0,0,0,0,0,479,0,370,0,0,0,0,0,608
lindaennen,2,18543.44,0,180,0,0,0,0,10,0,0,0,226,0,49,0,0,0,0,0,0,187
williamrhodes,1,81869.95,2922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652
daniellesky,1,29441.07,0,0,377,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0
jameshowington,2,5087.37,0,0,32,0,26,0,0,0,0,0,0,40,0,0,40,0,49,0,0,0
georgewylie,2,81231.9,0,789,0,0,0,0,0,489,0,0,0,645,0,0,0,296,0,0,435,0
shannonschubbe,1,99135.95,0,1927,0,0,0,0,0,0,0,0,0,0,0,1219,0,0,0,0,0,0
jeffreyhowells,1,17430.81,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0
garyconlin,1,30021.81,0,0,0,0,0,0,0,0,0,0,734,0,0,0,473,0,0,0,0,0
rachelsoape,2,13338.35,0,129,0,0,68,0,0,0,0,0,0,105,0,0,0,48,0,293,0,0
gailrowe,2,18739.76,334,0,0,0,0,155,0,0,0,0,229,0,50,0,0,0,0,0,100,0
waltermenke,2,46909.83,0,0,0,229,0,0,25,0,0,0,573,0,0,0,369,0,0,0,0,473
williamtellefson,2,72748.88,1298,0,0,0,0,605,0,0,0,0,889,0,0,447,0,0,0,0,390,0
williamfleming,1,30071.03,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,607
dennisjames,2,55469.67,0,0,0,271,0,461,0,0,0,0,0,440,0,0,0,202,541,0,0,0
davidyamaguchi,2,38353.14,0,372,0,0,0,0,0,230,1042,0,0,0,0,0,302,0,0,0,205,0
jeffreyperez,2,54470.06,0,0,349,0,0,453,0,0,0,1200,0,0,0,0,0,198,0,0,292,0
aaronleonard,2,8901.99,158,0,0,0,0,74,0,0,0,196,0,0,0,0,0,32,86,0,0,0
maryskill,2,16954.85,302,0,0,0,0,0,0,102,0,373,0,0,45,0,0,0,165,0,0,0
benjaminstephens,2,63563.38,1134,0,0,0,0,0,0,382,0,0,0,505,0,0,500,0,620,0,0,0
christinaerwin,2,61623.4,0,0,0,301,315,0,0,0,0,0,753,0,0,0,485,0,0,0,0,622
andrearchey,2,5704.22,0,55,0,0,0,47,0,0,0,125,0,0,0,35,0,0,0,125,0,0
benjaminsmith,2,46277.93,0,0,0,226,0,0,0,278,1258,0,0,0,0,0,364,0,0,1016,0,0
richardrogers,2,32549.79,0,0,208,0,0,0,17,0,0,717,0,0,0,200,0,0,0,715,0,0
vivianakubie,1,89547.64,0,0,0,876,0,0,0,0,0,0,0,0,0,0,0,0,1747,0,0,0
lindagarcia,2,18776.04,335,0,0,0,0,156,0,0,0,0,229,0,0,0,0,68,0,0,100,0
josephquinn,1,7748.84,0,0,0,0,0,128,0,0,0,0,0,123,0,0,0,0,0,0,0,0
tammiegabbard,2,14570.39,0,0,0,71,0,121,0,0,0,321,0,0,0,0,114,0,0,320,0,0
meganlopez,2,46350.7,0,450,0,0,0,0,25,0,0,0,566,0,124,0,0,0,0,0,248,0
annhernandez,2,95983.49,1713,0,0,0,0,0,0,577,0,0,1173,0,257,0,0,0,936,0,0,0
josephparra,2,74807.15,0,0,0,365,0,622,0,0,0,0,0,594,0,0,589,0,0,0,0,755
clemenciasmith,2,92597.1,1652,0,0,0,0,770,0,0,0,0,1132,0,0,569,0,0,0,0,496,0
rosemaryabron,1,5213.08,0,0,0,0,0,0,0,62,0,0,0,0,0,64,0,0,0,0,0,0
earlenehume,2,69204.07,0,0,444,0,0,575,0,0,0,0,846,0,0,0,0,252,0,0,0,698
robertbartz,1,74708.13,0,0,0,0,765,0,0,0,0,0,0,0,0,918,0,0,0,0,0,0
rhondahenson,2,84605.32,0,0,0,413,0,0,46,0,0,0,1034,0,0,520,0,0,0,0,0,854
russellgantner,1,8450.32,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,90,0
trumanbradford,1,49676.36,0,0,0,0,509,0,0,0,0,0,0,0,0,610,0,0,0,0,0,0
eriktobias,2,99683.55,0,969,0,0,0,0,0,600,0,0,1218,0,0,0,0,363,0,0,0,1006
lindawiren,2,30699,0,0,0,150,157,0,0,0,0,0,0,243,0,188,0,0,299,0,0,0
charlottededrick,2,20200.02,0,196,0,0,103,0,0,0,549,0,0,0,0,124,0,0,0,0,108,0
robertfilipponi,2,89406.26,0,0,0,437,458,0,0,0,0,1970,0,0,239,0,0,0,872,0,0,0
bobbyfalcon,1,95678.07,0,0,0,0,980,0,0,0,0,0,0,0,0,0,0,0,1867,0,0,0
crystalspurlin,2,83539.11,1490,0,0,0,0,694,0,0,0,1840,0,0,0,0,0,304,0,0,0,843
carolynpeterson,2,55009.31,0,0,0,269,0,457,0,0,0,0,672,0,147,0,0,0,0,0,295,0
charleshilbert,2,52792.26,0,0,0,258,0,0,29,0,1435,0,0,0,0,0,416,0,0,0,0,532
brittneymichael,2,87280.42,0,848,0,0,0,0,0,525,0,0,0,693,0,0,687,0,0,1917,0,0
robertemerson,1,44813.05,0,0,0,0,459,0,0,0,0,0,0,0,0,0,0,0,874,0,0,0
florencecampbell,2,7681.43,0,74,0,0,0,0,0,46,0,0,93,0,0,0,60,0,74,0,0,0
lindasconiers,1,23785.28,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0,0,0,1045,0,0
veronaranum,2,72338.62,1291,0,0,0,0,0,39,0,0,0,0,574,0,0,0,263,705,0,0,0
sherrydawood,2,83294.88,1486,0,0,0,0,692,0,0,0,1835,0,0,223,0,0,0,0,1830,0,0
claytoncleare,1,18502.88,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373
anthonydickerson,1,37975.35,0,0,0,0,0,0,0,457,0,0,0,0,0,0,0,277,0,0,0,0
jasonsingleton,1,91684.27,0,0,0,0,0,0,0,1104,0,0,0,1456,0,0,0,0,0,0,0,0
ronaldhaymond,1,46097.46,0,0,0,450,0,0,0,555,0,0,0,0,0,0,0,0,0,0,0,0
tylerahmad,1,76966.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,0,0,825,0
helenfraser,1,95786.69,0,0,1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4209,0,0
amymckibben,1,78777.68,2811,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0
amandadickson,1,15338.49,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0
carolinegrosbier,2,38697.36,0,376,0,0,0,0,21,0,0,0,473,0,0,237,0,0,0,0,207,0
phillipjohnson,2,95399.26,0,0,0,466,0,0,52,0,2593,0,0,0,0,0,751,0,0,0,0,963
lorinobles,1,22170.13,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,974,0,0
tanyabuczek,2,75464.92,0,0,0,369,0,0,41,0,0,0,0,599,202,0,0,0,736,0,0,0
ivanbrading,1,70521.33,0,0,0,0,0,0,77,0,0,0,1724,0,0,0,0,0,0,0,0,0
donaldwilkes,2,66840.92,0,0,429,0,0,555,0,0,1817,0,0,0,0,411,0,0,0,1468,0,0
staceyoyler,2,81485.47,0,792,0,0,0,677,0,0,0,0,996,0,218,0,0,0,0,0,0,822
crystaljarrett,1,11636.99,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,124,0
franceshuffman,2,75116.82,0,730,0,0,0,0,0,452,0,1655,0,0,0,461,0,0,0,0,0,758
patricksnyder,1,26374.01,0,0,0,0,0,0,28,0,0,0,644,0,0,0,0,0,0,0,0,0
susankearney,2,59215.77,0,0,380,0,303,0,0,0,0,0,0,470,158,0,0,0,0,0,0,597
paulsmith,1,69861.99,0,0,0,0,0,0,76,0,0,3078,0,0,0,0,0,0,0,0,0,0
timothyoakland,1,87413.71,0,0,0,855,0,1454,0,0,0,0,0,0,0,0,0,0,0,0,0,0
esthermitchell,2,36258.19,0,0,0,177,0,301,0,0,0,0,443,0,0,0,285,0,0,796,0,0
pattykim,2,15513.29,276,0,0,0,0,0,8,0,421,0,0,0,0,95,0,0,0,340,0,0
kevinseavey,1,35973.67,0,0,0,0,0,0,0,0,0,0,0,571,0,0,0,0,0,0,386,0
mildredjeffries,2,48990.67,0,0,0,239,251,0,0,0,1331,0,0,0,0,0,386,0,478,0,0,0
seanbrown,1,52273.06,0,0,0,0,0,869,0,0,0,0,0,0,0,0,823,0,0,0,0,0
davidneumann,1,91227.99,0,0,0,892,0,0,0,0,0,0,0,0,0,0,0,665,0,0,0,0
martinhooten,1,15368.34,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,310
marciacoleman,1,87764.47,3132,0,0,0,0,0,0,1056,0,0,0,0,0,0,0,0,0,0,0,0
jakewhite,2,89342.8,0,868,0,0,457,0,0,0,0,0,0,709,239,0,0,0,871,0,0,0
nathanielrusso,1,11064.75,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,0,0
carolynturner,1,28460.66,0,0,0,0,0,0,0,342,0,0,0,0,0,0,0,0,0,1250,0,0
marvinhowell,2,12404.63,0,0,79,0,0,0,6,0,337,0,0,0,0,76,0,0,121,0,0,0
rogerwalker,1,79544.6,0,0,0,0,0,0,0,0,0,0,0,0,0,978,0,0,1552,0,0,0
andrewbaldwin,1,90818.85,0,0,0,0,0,0,0,0,4938,0,0,0,0,0,0,662,0,0,0,0
anissakee,2,17806.82,0,0,114,0,91,0,0,0,0,0,217,0,0,109,0,0,0,0,95,0
michellereed,1,57794.67,0,0,0,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1166
kathleenjohnson,2,92524.79,1651,0,0,0,0,769,0,0,0,0,0,735,248,0,0,0,0,2033,0,0
melissadonato,1,24650.25,879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1083,0,0
joanncampbell,2,40426.86,0,0,259,0,207,0,0,0,0,0,494,0,0,0,318,0,0,0,216,0
gordonkeller,1,61369.32,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2696,0,0
edwardgallagher,2,11453.52,204,0,0,0,0,0,6,0,0,252,0,0,0,0,0,41,0,0,0,115
virginiawilson,2,52776.56,0,0,0,258,0,438,0,0,1434,0,0,0,0,0,415,0,514,0,0,0
janetowery,1,97432.72,0,0,1250,0,0,0,0,0,0,4294,0,0,0,0,0,0,0,0,0,0
tracideese,1,95321.68,0,0,0,932,0,0,0,0,0,0,0,1514,0,0,0,0,0,0,0,0
dudleywright,2,21151.61,0,0,135,0,0,0,0,127,575,0,0,0,0,0,166,0,0,0,113,0
audreynolan,1,30631.46,0,0,0,299,0,0,0,0,0,0,749,0,0,0,0,0,0,0,0,0
susandeleon,1,24965.8,0,0,0,0,0,0,0,0,0,0,610,0,0,0,393,0,0,0,0,0
mariaclough,1,16887.19,0,0,216,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
michaelmason,2,86915.24,0,0,0,425,0,0,0,523,0,0,1062,0,0,0,0,317,0,0,0,877
miltonmetcalf,1,46456.21,0,0,596,0,0,0,0,0,0,0,0,0,0,571,0,0,0,0,0,0
eugeniakuhn,1,81031.69,0,0,0,0,0,1348,0,0,0,0,0,0,0,0,0,0,0,0,0,1636
patrickrocha,1,72241.45,0,0,0,0,0,0,0,869,0,3183,0,0,0,0,0,0,0,0,0,0
bretthall,2,28277.05,0,0,181,0,0,0,0,170,768,0,0,0,0,173,0,0,275,0,0,0
inellwatlington,2,98019.85,0,0,0,479,0,815,0,0,0,2159,0,0,0,0,0,357,0,0,525,0
samuelschweinfurth,1,9117.11,325,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0
merleschirmer,2,37389.8,0,363,0,0,0,311,0,0,0,823,0,0,100,0,0,0,364,0,0,0
michaelseaman,1,24537.47,875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495
ronaldshu,1,65859.3,0,0,0,0,0,0,0,793,0,0,1610,0,0,0,0,0,0,0,0,0
dwaynelittle,1,8549.82,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,166,0,0,0
denniswooten,1,16400.06,0,0,0,160,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robinbevis,2,19007.36,0,0,0,92,0,158,0,0,0,0,0,151,0,0,149,0,0,417,0,0
marycarlisle,1,95912.19,0,0,0,0,983,0,0,0,0,4227,0,0,0,0,0,0,0,0,0,0
waynewells,1,32963.5,0,0,0,0,0,548,0,0,0,0,0,0,0,0,0,0,0,0,353,0
winstonbrown,1,63406.56,0,0,0,0,0,0,0,0,0,0,0,0,0,779,0,0,0,0,0,1280
brendaking,2,82455.26,0,0,529,0,422,0,0,0,0,1816,0,0,0,507,0,0,0,0,0,832
cliffordcastro,2,42195.47,0,410,0,0,0,350,0,0,0,929,0,0,0,0,0,153,0,0,226,0
drewgiles,2,51579.54,0,501,0,0,0,429,0,0,0,0,0,409,0,0,406,0,0,0,0,520
vickiepennington,2,72385.67,0,703,0,0,0,0,0,435,0,0,885,0,0,445,0,0,0,0,0,730
michaellewis,2,72971.96,0,0,468,0,0,0,0,439,0,1608,0,0,195,0,0,0,0,0,0,736
elizabethgrant,2,98171.01,0,0,0,480,503,0,0,0,0,0,1200,0,263,0,0,0,0,0,526,0
sherylmccalley,1,30402.56,0,0,390,0,0,0,0,0,0,1339,0,0,0,0,0,0,0,0,0,0
joyceburdock,1,73534.7,0,0,0,719,0,0,0,0,0,0,0,0,0,0,0,0,1434,0,0,0
lindarobinson,1,51587.58,1841,0,0,0,0,0,0,0,0,2273,0,0,0,0,0,0,0,0,0,0
martinsnipes,1,56845.69,0,1105,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0
dennisknox,1,95302.39,0,0,0,0,977,0,0,0,0,0,2330,0,0,0,0,0,0,0,0,0
melodykincer,1,65788.6,0,0,0,643,0,0,0,792,0,0,0,0,0,0,0,0,0,0,0,0
marthacoe,2,96905.91,0,0,0,474,0,806,0,0,0,2135,0,0,0,0,0,353,0,0,519,0
dennisfoss,2,54591.8,0,0,0,267,279,0,0,0,0,0,667,0,0,0,430,0,532,0,0,0
denisehead,1,51630.79,1842,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0
lauracroom,2,21209.35,0,0,136,0,0,176,0,0,0,0,259,0,0,130,0,0,0,466,0,0
nelliesexton,1,71253.62,0,0,0,0,0,1185,0,0,0,0,0,0,0,876,0,0,0,0,0,0
joannecrowder,1,23582.52,0,0,0,0,0,0,25,0,0,0,0,0,0,0,371,0,0,0,0,0
jordanshofner,2,41441.09,0,402,0,0,0,0,0,249,0,913,0,0,0,0,0,151,404,0,0,0
juliepruzansky,1,71456.07,0,0,0,0,0,0,0,0,0,3149,0,0,383,0,0,0,0,0,0,0
dwaynechong,1,30783.12,0,0,0,301,0,0,0,0,0,0,0,0,0,378,0,0,0,0,0,0
georgeroberts,1,91622.92,0,0,0,896,0,0,0,1103,0,0,0,0,0,0,0,0,0,0,0,0
sheilacampos,2,65635.86,0,638,0,0,0,0,36,0,0,0,0,521,0,0,0,239,640,0,0,0
michaelrobins,2,61164.28,0,594,0,0,313,0,0,0,0,0,0,485,0,0,0,223,0,0,0,617
jessieellis,1,21567.1,0,0,0,0,0,0,0,0,0,0,0,342,0,0,0,0,0,0,231,0
sarahfaison,2,50014.98,0,0,0,244,0,416,0,0,0,1102,0,0,134,0,0,0,0,0,0,504
dannyweaver,2,50174.14,895,0,0,0,0,0,27,0,0,0,613,0,134,0,0,0,489,0,0,0
louisgivens,1,35058.55,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,376,0
shirleypepin,1,20132.22,718,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0
marymcbride,1,37514.46,0,729,0,0,0,0,0,0,0,0,0,0,0,0,591,0,0,0,0,0
velmareeves,1,94723.6,0,0,0,0,0,0,0,0,0,0,0,1505,0,0,0,691,0,0,0,0
genestephens,1,46704.16,0,0,0,0,0,0,0,0,0,0,1142,0,0,0,736,0,0,0,0,0
anthonymason,1,10168.13,0,0,130,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0
guadalupefowler,1,28922.3,0,0,0,0,0,0,0,0,0,0,707,0,155,0,0,0,0,0,0,0
carmenbanks,1,27130.51,0,0,0,0,0,0,0,0,1475,0,0,0,0,0,427,0,0,0,0,0
andreafucci,2,53833.9,960,0,0,0,0,447,0,0,0,0,658,0,144,0,0,0,0,1182,0,0
evelyngravette,2,99993.29,0,0,641,0,0,0,54,0,0,0,1222,0,0,0,0,364,0,0,0,1009
haroldcruz,1,81971.66,2925,0,0,0,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doloresgirouard,2,74944.73,1337,0,0,0,0,623,0,0,0,0,0,595,0,0,590,0,0,0,0,756
karentorkelson,2,76499.3,1365,0,0,0,0,0,42,0,0,1685,0,0,0,0,0,279,0,0,0,772
charlesfranklin,1,98493.46,0,0,0,0,0,0,0,1186,0,0,2408,0,0,0,0,0,0,0,0,0
louisherbert,1,39765.71,0,0,0,0,0,0,0,0,2162,0,0,0,213,0,0,0,0,0,0,0
shirleybrown,2,53364.47,0,0,342,0,0,0,29,0,1450,0,0,0,0,328,0,0,0,0,286,0
